"(u'$130',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/eagle-martial-arts-1',)","([(u'Boonton', u'+19732638770')],)"
"(u'$180',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/imperial-taekwondo-3',)","([(u'Gravesend', u'+19293339520')],)"
"(u'$169',)","(u'$55',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/rare-breed-mma',)","([(u'Forest Hill', u'+18625001512')],)"
"(u'$200',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/capoeira-training-center',)","([],)"
"(u'$159',)","(u'$69',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/glen-ridge-taekwon-do-1',)","([],)"
"(u'$50',)","(u'$28',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/elf-tennis-1',)","([(u'Upper West Side', u'+16319481103')],)"
"(u'$360',)","(u'$180',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/riverview-fencing-academy',)","([(u'Pompton Lakes', u'+19732164119')],)"
"(u'$95',)","(u'$35',)","(u'ABADA-Capoeira Bronx (ACBX) Cultural Arts Studio',)","(u'Up to 64% off Capoeira Classes',)","(u'https://www.groupon.com/deals/acbx-cultural-arts-studio',)","([(u'Bronx', u'+17188845000')],)"
"(u'$129',)","(u'$29',)","(u'Complete Martial Arts',)","(u'Up to 81% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/complete-martial-arts',)","([(u'Rose land', u'+19734030045')],)"
"(u'$89',)","(u'$59',)","(u'Valley To Summit',)","(u'Up to 35% off Rock Climbing Adventures',)","(u'https://www.groupon.com/deals/valley-to-summit-9',)","([(u'Marietta', u''), (u'Jarrettsville', u''), (u'Boiling Springs', u''), (u'Birdsboro', u''), (u'Pipersville', u'')],)"
"(u'$40',)","(u'$20',)","(u'Nj United Taekwondo',)","(u'Up to 50% off Martial Arts',)","(u'https://www.groupon.com/deals/nj-united-taekwondo',)","([],)"
"(u'$100',)","(u'$30',)","(u'Ultimate Tae Kwon Do',)","(u""Up to 70% off Women's Kickboxing Lessons"",)","(u'https://www.groupon.com/deals/ultimate-tae-kwon-do',)","([(u'East Bronx', u'+17188222741')],)"
"(u'$150',)","(u'$75',)","(u""Vizzio's Institute Of Martial Arts"",)","(u'Up to 50% off Boxing Lessons',)","(u'https://www.groupon.com/deals/vizzio-s-institute-of-martial-arts',)","([],)"
"(u'$175',)","(u'$59',)","(u'Hoteikan Dojo',)","(u'Up to 68% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/hoteikan-dojo',)","([(u'Brooklyn', u'+13472194485')],)"
"(u'$150',)","(u'$39',)","(u'Krav Maga NJ',)","(u'Up to 81% off Krav Maga Classes',)","(u'https://www.groupon.com/deals/krav-maga-nj-2-north-jersey',)","([(u'Riverside', u'+12017851000')],)"
"(u'$80',)","(u'$49',)","(u'Grand Master Chung Tae Kwon Do',)","(u'Up to 81% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/grand-master-chung-tkd-usa-kids-2',)","([(u'Grand Master Chung Tae Kwon Do', u'+15163525425')],)"
"(u'$115',)","(u'$55',)","(u'Kanku Dai Zanshin Dojo',)","(u'Up to 64% off Karate Classes and Uniform',)","(u'https://www.groupon.com/deals/kanku-dai-zanshin-dojo',)","([],)"
"(u'$219',)","(u'$99',)","(u'Core Golf Performance',)","(u'Up to 66% off Golf and Swing Analysis',)","(u'https://www.groupon.com/deals/core-golf-performance',)","([],)"
"(u'$100',)","(u'$45',)","(u'Team Pure MMA',)","(u'Up to 61% off Martial-Arts Classes',)","(u'https://www.groupon.com/deals/teampure-mma-1',)","([],)"
"(u'$75',)","(u'$38',)","(u'Dento Teki Na Judo & Jujistu Dojo Of Staten Island New York',)","(u'Up to 49% off Martial Arts',)","(u'https://www.groupon.com/deals/dento-teki-na-judo-jujistu-dojo-of-staten-island-new-york',)","([(u'Dongan Hills', u'+17187341352')],)"
"(u'$125',)","(u'$19',)","(u'Tokey Hill Karate NYC',)","(u'Up to 85% off Karate Classes',)","(u'https://www.groupon.com/deals/tokey-hill-karate-nyc-3',)","([(u'Tokey Hill Karate NYC', u'+12128675008')],)"
"(u'$249',)","(u'$59',)","(u'Herten Family Martial Arts',)","(u'Up to 83% off Karate Classes with Uniform',)","(u'https://www.groupon.com/deals/herten-family-martial-arts-1',)","([(u'Totowa', u'+19736661159')],)"
"(u'$150',)","(u'$49',)","(u'The Art of Self Defense',)","(u'Up to 67% off Yoga & Group Fitness Classes',)","(u'https://www.groupon.com/deals/the-art-of-self-defense',)","([(u'Elmwood Park', u'')],)"
"(u'$249',)","(u'$19',)","(u'Pace Institute of Karate of Fairfield',)","(u'Up to 92% off Classes + Uniform',)","(u'https://www.groupon.com/deals/pace-institute-of-karate-of-fairfield',)","([],)"
"(u'$105',)","(u'$26',)","(u'Bronx Judo And Martial Arts',)","(u'Up to 75% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/bronx-judo-and-martial-arts',)","([],)"
"(u'$120',)","(u'$35',)","(u'Complete Martial Arts',)","(u'Up to 71% off Martial Arts Classes for Kids',)","(u'https://www.groupon.com/deals/complete-martial-arts-1',)","([(u'Rose land', u'+19734030045')],)"
"(u'$39',)","(u'$19',)","(u'TMA KICKBOXING',)","(u'Up to 51% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/tma-kickboxing',)","([],)"
"(u'$115',)","(u'$29',)","(u'United Taekwondo Center',)","(u'Up to 75% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/united-taekwondo-center-3',)","([],)"
"(u'$90',)","(u'$39',)","(u'Shotokan Karate Studio of Self Defense',)","(u'Up to 57% off Zumba',)","(u'https://www.groupon.com/deals/shotokan-karate-studio-of-self-defense-gracie-jiu-jitsu-of-queens-1',)","([(u'Queens Village', u'+17187400950')],)"
"(u'$40',)","(u'$10',)","(u'Taekwon V Academy',)","(u'Up to 75% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/taekwon-v-academy',)","([(u'Valley Stream', u'+15168251838')],)"
"(u'$160',)","(u'$85',)","(u'Long Island Tennis Coach',)","(u'Up to 47% off Tennis',)","(u'https://www.groupon.com/deals/long-island-tennis-coach',)","([],)"
"(u'$200',)","(u'$50',)","(u'Ingrid Vollset Boxing',)","(u'Up to 75% off Boxing Lessons',)","(u'https://www.groupon.com/deals/ingrid-vollset-boxing',)","([],)"
"(u'$200',)","(u'$92',)","(u'Blue Ribbon Rythmics',)","(u'Up to 54% off Gymnastics Classes',)","(u'https://www.groupon.com/deals/blue-ribbon-rythmics-2',)","([(u'Midwood', u'+13477570877')],)"
"(u'$75',)","(u'$32',)","(u'Dento Teki Na Judo & Jujistu Dojo Of Staten Island New York',)","(u'Up to 57% off Unlimited Martial Arts Classes',)","(u'https://www.groupon.com/deals/dento-teki-na-judo-jujistu-dojo-of-staten-island-new-york-1',)","([(u'Dongan Hills', u'+17187341352')],)"
"(u'$20',)","(u'$5',)","(u'Mallakhamb Federation USA',)","(u'Up to 75% off Gymnastics Class',)","(u'https://www.groupon.com/deals/mallakhamb-federation-usa-2',)","([(u'Newington', u'+16465983256'), (u'Spa Springs', u'+16465983256')],)"
"(u'$150',)","(u'$29',)","(u""Bressaw's Karate"",)","(u'Up to 81% off Karate Classes with Uniform',)","(u'https://www.groupon.com/deals/bressaw-s-karate',)","([(u'Fords', u'+17327387779'), (u'Edison', u'+19087579292')],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Port Jefferson',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-port-jefferson',)","([],)"
"(u'$300',)","(u'$25',)","(u""Grand Master BM Kim's Tae Kwon Do"",)","(u'Up to 92% off Ninja Birthday Party',)","(u'https://www.groupon.com/deals/grand-master-bm-kim-s-tae-kwon-do-2',)","([(u""Grand Master Byung Min Kim's Tae Kwon Do"", u'+19144280085')],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Elizabeth NJ',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-elizabeth-nj',)","([],)"
"(u'$148',)","(u'$29',)","(u'Kickboxing.com',)","(u'Up to 82% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-com-2',)","([(u'Nanuet', u'+18456232002'), (u'Hillcrest', u'+18459871853'), (u'Deer Park', u'+16312420586'), (u'Oceanside', u'+15166685606'), (u'Eastern Brooklyn', u'+13476736611'), (u'Oakdale', u'+16317506202')],)"
"(u'$250',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ck-chu-tai-chi-1',)","([(u'Theater District - Times Square', u'+12122217333')],)"
"(u'$250',)","(u'$99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/k-tigers-usa-taekwondo-1',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-roselle-park',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-downtown-brooklyn',)","([],)"
"(u'$125',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/hoteikan-dojo-1',)","([(u'Brooklyn', u'+13472194485')],)"
"(u'$100',)","(u'$43',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ginga-mundo-capoeira-brooklyn',)","([(u'Bedford - Stuyvesant', u'+19172753294')],)"
"(u'$75',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/extreme-muay-thai-kickboxing-jiu-jitsu-academy-2',)","([],)"
"(u'$201',)","(u'$99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/shins-tae-kwon-do-martial-arts-1',)","([],)"
"(u'$20',)","(u'$10',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/sfmai-karate-nyc',)","([],)"
"(u'$200',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/martial-maxx',)","([],)"
"(u'$135',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/phil-ross-american-eagle-mma-2',)","([],)"
"(u'$49',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/tom-bryans-karate',)","([],)"
"(u'$70',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/shotokan-karate-do-academy',)","([],)"
"(u'$75',)","(u'$34',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/dp-martial-arts-krav-maga-academy',)","([],)"
"(u'$324',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/go2karate-87',)","([],)"
"(u'$80',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/high-voltage-gym-2',)","([],)"
"(u'$50',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/amped-mixed-martial-arts-of-east-hanover-1',)","([],)"
"(u'$15',)","(u'$5',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/delgado-karate-1',)","([(u'Van Nest', u'+17189041403')],)"
"(u'$35',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/aikido-westchester-ny-1-3',)","([(u'White Plains', u'')],)"
"(u'$99',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/2020-fitness-2',)","([(u'Botany Section', u'+13232157582')],)"
"(u'$165',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/traditional-okinawan-karate',)","([(u'Williamsburg', u'+17184189892')],)"
"(u'$50',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/woodhaven-martial-arts',)","([],)"
"(u'$65',)","(u'$30',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/latin-fever-dance-studio-3',)","([(u'Latin Fever on2 Dance Studio', u'+17186932488')],)"
"(u'$75',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/play4autism-foundation',)","([],)"
"(u'$60',)","(u'$30',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/rising-star-academy',)","([],)"
"(u'$150',)","(u'$60',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ringsport-muay-thai-2',)","([(u'Whitestone', u'+17183574813')],)"
"(u'$20',)","(u'$10',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/the-rock-tae-kwon-do-1-1',)","([],)"
"(u'$185',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/fma-center-1',)","([(u'River Edge', u'+12012657000')],)"
"(u'$170',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/success-martial-arts-2',)","([],)"
"(u'$125',)","(u'$45',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/renzo-gracie-riverdale',)","([],)"
"(u'$75',)","(u'$38',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/the-edge-ultimate-martial-arts',)","([],)"
"(u'$129',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/gdsk-1',)","([],)"
"(u'$175',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/aikido-centers-of-new-jersey',)","([(u'Manasquan', u'+17322238838'), (u'South Paterson', u'+19732782454'), (u'Sparta', u'+19737264500'), (u'River Edge', u'+12017397139'), (u'Lancaster', u'+17174613494'), (u'East Hanover', u'+19735999300')],)"
"(u'$100',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kuno-silat-academy-4',)","([],)"
"(u'$90',)","(u'$14',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-yonkers',)","([],)"
"(u'$85',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/passaic-bujinkan-buyu',)","([],)"
"(u'$200',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/east-coast-united-queens-academy-of-brazilian-jiu-jitsu-queens',)","([],)"
"(u'$140',)","(u'$9.99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/traditional-karate-center-tkc-dojo-2',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-south-hackensack',)","([],)"
"(u'$70',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/wilderness-survival-24',)","([(u'Malta Avenue', u'+15187822377')],)"
"(u'$70',)","(u'$25',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/traditional-karate-of-newark-llc-1',)","([],)"
"(u'$100',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/warriors-taekwondo-martial-arts-academy',)","([],)"
"(u'$149',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kempo-martial-arts-dojos-1',)","([(u'Levittown', u'+15167960320'), (u'Lindenhurst', u'+16313211386'), (u'Hauppauge', u'+16319793541'), (u'Franklin Square', u'+15163581649'), (u'Hicksville', u'+15165205110'), (u'Manorville', u'+16319098750'), (u'South Farmingdale', u'+15167536635'), (u'Valley Stream', u'+15162560003')],)"
"(u'$210',)","(u'$74',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/cultural-association-of-brazilian-arts',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-plainview',)","([],)"
"(u'$60',)","(u'$30',)","(u'The Bhakti Center',)","(u""Up to 50% off Men's Karate Classes"",)","(u'https://www.groupon.com/deals/the-bhakti-center',)","([],)"
"(u'$150',)","(u'$54',)","(u'Zenshin Martial Arts And Wellness Center',)","(u'Up to 64% off Unlimited Martial Arts Classes',)","(u'https://www.groupon.com/deals/zenshin-martial-arts-and-wellness-center',)","([],)"
"(u'$165',)","(u'$59',)","(u""America's Finest Karate Kick Boxing Academy"",)","(u'Up to 64% off Karate, Kickboxing, or Muay Thai',)","(u'https://www.groupon.com/deals/americas-finest-karate-kick-boxing-academy',)","([],)"
"(u'$18',)","(u'$9',)","(u'Centro Cultural Senzalade De Capoeira',)","(u'Up to 50% off Capoeira Class',)","(u'https://www.groupon.com/deals/centro-cultural-senzalade-de-capoeira',)","([],)"
"(u'$99',)","(u'$39',)","(u'DMG Fitness and Boxing',)","(u'Up to 64% off Gym Membership',)","(u'https://www.groupon.com/deals/dmg-fitness-and-boxing',)","([],)"
"(u'$199',)","(u'$100',)","(u'3rd Power Kenpo Self Defense',)","(u'Up to 50% off Martial Arts / Karate / MMA',)","(u'https://www.groupon.com/deals/3rd-power-kenpo-self-defense',)","([],)"
"(u'$69',)","(u'$35',)","(u'Anaconda Brazilian Jiu-Jitsu &Mixed Martial Arts Academy_',)","(u'Up to 49% off Martial Arts',)","(u'https://www.groupon.com/deals/anaconda-brazilian-jiu-jitsu-mixed-martial-arts-academy',)","([(u'Delawanna', u'+12014025668')],)"
"(u'$80',)","(u'$40',)","(u'Bloom Defensive Arts',)","(u'Up to 50% off Martial Arts',)","(u'https://www.groupon.com/deals/bloom-defensive-arts',)","([],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Arrochar',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-arrochar',)","([],)"
"(u'$499',)","(u'$85',)","(u'B.B.X. Academy',)","(u'Up to 83% off Boxing or Kickboxing Trainer',)","(u'https://www.groupon.com/deals/b-b-x-academy',)","([],)"
"(u'$150',)","(u'$45',)","(u'Harlem Tae Kwon Do',)","(u'Up to 78% off Tae Kwon Do Classes',)","(u'https://www.groupon.com/deals/harlem-tae-kwon-do',)","([],)"
"(u'$189',)","(u'$49',)","(u""Costanzo's Martial Arts"",)","(u""Up to 76% off Kids' Martial-Arts Classes"",)","(u'https://www.groupon.com/deals/costanzo-s-martial-arts',)","([],)"
"(u'$105',)","(u'$19',)","(u'Krav Maga Centers Of America',)","(u'Up to 82% off Krav Maga Classes',)","(u'https://www.groupon.com/deals/krav-maga-centers-of-america-6',)","([(u'Hanover', u'+12014867459')],)"
"(u'$35',)","(u'$15',)","(u""Ryu's Martial Arts"",)","(u'Up to 65% off Tae Kwon Do Classes',)","(u'https://www.groupon.com/deals/ryu-s-tae-kwon-do',)","([(u'Lynbrook', u'+15165962444')],)"
"(u'$100',)","(u'$39',)","(u'Nisie Goju-ryu Karate',)","(u'Up to 61% off Unlimited Martial-Arts Classes',)","(u'https://www.groupon.com/deals/nisie-goju-ryu-karate',)","([],)"
"(u'$240',)","(u'$95',)","(u'Unity Jiu Jitsu',)","(u'Up to 72% off Brazilian Jiu Jitsu Kids Classes',)","(u'https://www.groupon.com/deals/unity-jiu-jitsu-1',)","([(u'New York', u'+12122131613')],)"
"(u'$209',)","(u'$49',)","(u'Ridgewood Karate School',)","(u'Up to 77% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/ridgewood-karate-academy',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-ronkonkoma',)","([],)"
"(u'$40',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brazilian-performing-arts',)","([],)"
"(u'$135',)","(u'$19',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/s-pavlou-tae-kwon-do-1',)","([],)"
"(u'$180',)","(u'$99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/martial-arts-usa-convert-7',)","([(u'Prospect Heights', u'+17182103190')],)"
"(u'$240',)","(u'$119',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/perfect-your-skills-247-2',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-sunsetpark',)","([],)"
"(u'$180',)","(u'$79',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/hidden-fist-mixed-martial-arts-academy',)","([],)"
"(u'$250',)","(u'$200',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/northern-valley-sports-academy-3',)","([(u'Getty Square', u'+12017503275')],)"
"(u'$175',)","(u'$80',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/revival-judo-1',)","([],)"
"(u'$22',)","(u'$10',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/united-tae-kwon-do-center',)","([(u'Fort Lee', u'+12012247800')],)"
"(u'$100',)","(u'$55',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/au-capoeira',)","([],)"
"(u'$80',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/eastern-mountain-sports-15-long-island',)","([],)"
"(u'$75',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/netta-s-martial-arts',)","([],)"
"(u'$150',)","(u'$69',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/capoeira-senzala-1',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-jersey-city',)","([],)"
"(u'$160',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/traditional-okinawan-karate-2',)","([],)"
"(u'$150',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kt-taekwondo',)","([],)"
"(u'$150',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/tokey-hill-martial-arts-1',)","([],)"
"(u'$750',)","(u'$413',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/3point-plays-basketball-sports',)","([],)"
"(u'$140',)","(u'$63',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/fong-s-hung-ga-kung-fu-association',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-port-jefferson-long-island',)","([],)"
"(u'$150',)","(u'$75',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/pakua-martial-arts-fitness-of-brooklyn',)","([],)"
"(u'$100',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/american-studio-of-martial-arts-1',)","([],)"
"(u'$150',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/harmony-by-karate-1',)","([],)"
"(u'$200',)","(u'$70',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/j-c-tae-kwon-do',)","([],)"
"(u'$135',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/traditional-okinawan-martial-arts',)","([],)"
"(u'$125',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/east-coast-martial-arts-3',)","([],)"
"(u'$100',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/all-day-athletics',)","([(u'Delawanna', u'+16093888797')],)"
"(u'$139',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/dynamic-martial-arts-academy',)","([],)"
"(u'$130',)","(u'$39',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/taekwon-do-center',)","([],)"
"(u'$265',)","(u'$129',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/extreme-muay-thai-kickboxing-jiu-jitsu-academy-3',)","([],)"
"(u'$259',)","(u'$85',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/eztkd-martial-arts',)","([],)"
"(u'$150',)","(u'$75',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/family-martial-arts-studio',)","([],)"
"(u'$50',)","(u'$22',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/shunato-karate-fitness-center',)","([],)"
"(u'$60',)","(u'$33',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/rcma-fitness-llc',)","([(u'Bayonne', u'+12013609384')],)"
"(u'$450',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/montclair-bloomfield-fat-loss-3',)","([(u'Montclair Heights', u''), (u'Upper Vailsburg', u''), (u'Old Great Falls Historic District', u''), (u'Harmon Meadows', u'+19739968878'), (u'Delawanna', u''), (u'South Kearny', u''), (u'Montclair Heights', u'+19739968878'), (u'Delawanna', u'+19739968878'), (u'North Ironbound', u'+19739968878'), (u'North End', u''), (u'Allwood', u'+19739968878'), (u'Lower Roseville', u'+19739968878'), (u'Upper Roseville', u'+19739968878'), (u'Athenia', u'+19739968878'), (u'Forest Hill', u'+19739968878'), (u'Albion', u''), (u'Newark Central Business District', u''), (u'Northside', u''), (u'Lakeview', u'+19739968878'), (u'The Heights', u''), (u'Harmon Meadows', u''), (u'Upper West Side', u''), (u'Botany Section', u''), (u'Hamilton Heights', u''), (u'Hillcrest', u'')],)"
"(u'$120',)","(u'$54',)","(u'Xwm Kung Fu',)","(u'Up to 55% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/xwm-kung-fu',)","([],)"
"(u'$125',)","(u'$63',)","(u'John Negron Academy',)","(u'Up to 50% off Boxing or Kickboxing Classes',)","(u'https://www.groupon.com/deals/john-negron-academy',)","([],)"
"(u'$71.25',)","(u'$19',)","(u'Mayo Martial Arts and Fitness',)","(u'Up to 86% off Kids Martial Arts Classes',)","(u'https://www.groupon.com/deals/mayo-kickboxing-mma-2',)","([],)"
"(u'$49',)","(u'$25',)","(u'Aikido Of Summit',)","(u'Up to 49% off Martial Arts Lesson',)","(u'https://www.groupon.com/deals/aikido-of-summit-1',)","([],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Howard Beach New York',)","(u'Up to 86% off Kickboxing',)","(u'https://www.groupon.com/deals/kickboxing-howard-beach-new-york',)","([],)"
"(u'$299',)","(u'$99',)","(u'Professional Tae Kwon Do School',)","(u'Up to 67% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/professional-tae-kwon-do-school-1',)","([],)"
"(u'$90',)","(u'$15',)","(u'NE Kickboxing New Jersey',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/ne-kickboxing-new-jersey',)","([(u'NE Kickboxing New Jersey', u'+15164194232'), (u'NE Kickboxing New Jersey', u'')],)"
"(u'$200',)","(u'$110',)","(u'High Impact Martial Arts',)","(u'Up to 45% off Unlimited Martial Arts Classes',)","(u'https://www.groupon.com/deals/high-impact-martial-arts',)","([],)"
"(u'$45',)","(u'$20',)","(u'EGN International Karate Do',)","(u'Up to 56% off Unlimited Karate Classes',)","(u'https://www.groupon.com/deals/egn-international-karate-do',)","([],)"
"(u'$129',)","(u'$58',)","(u'Abrecea Brazilian Jiu-jitsu Martial Arts & Fitness',)","(u'Up to 55% off Brazilian Jiu-Jitsu Classes',)","(u'https://www.groupon.com/deals/abrecea-brazilian-jiu-jitsu-martial-arts-fitness',)","([],)"
"(u'$150',)","(u'$49',)","(u""Jeri's Shim Myung Do New York Center"",)","(u'Up to 67% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/jeri-s-shim-myung-do-new-york-center',)","([],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing East Village NYC',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-east-village-nyc',)","([],)"
"(u'$125',)","(u'$63',)","(u'Red Tiger Jiu Jitsu Ryu',)","(u'Up to 50% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/red-tiger-jiu-jitsu-ryu',)","([],)"
"(u'$30',)","(u'$17',)","(u'Ra Senzala Capoeira',)","(u'Up to 43% off Groupon',)","(u'https://www.groupon.com/deals/ra-senzala-capoeira',)","([],)"
"(u'$190',)","(u'$85',)","(u'Devita Karate',)","(u'Up to 55% off Unlimited Martial Arts Classes',)","(u'https://www.groupon.com/deals/devita-karate',)","([],)"
"(u'$120',)","(u'$60',)","(u""Vigoroux's Martial Arts"",)","(u'Up to 50% off Unlimited Karate Classes',)","(u'https://www.groupon.com/deals/vigoroux-s-martial-arts-1',)","([],)"
